user_id,business_id,stars,text,year,month,day
MvIGev1OTCsIQ4NHBKU5-g,-Xzvm1LxWyO7QZu9Q0UcSw,5.0,so this place was recently bought by a nice young man who i was talking to today. the lady who made my sandwiches  was very polite i let them know i had a coupon and they had me read it to them and i guess they have not received an email with that offer yet it was sent to me on the 16th and it was good till the 22nd . the owner was explaining to me he hadn't received the e mail and i said asked him if he would like me to email him a copy of the coupon he  said if i would mind he could take a picture of it so i also offered him to take a picture of the text as well. he did honor the coupon it was a smooth transaction. over all pleasant experience i got my standard meatball sandwich. lately i've been getting abm t but opted for a ham and cheese sandwich today foot long of course because i work 10 hour shifts and this will feed me for 2 days.,2019,1,17
owfw4M8jiXrGhxJN4NVGxA,L89m0394VQpzabZSXY62Jw,1.0,the temperature inside is not what bothered me . it is the poor attitude of the person running the counter . they were out of tea and did not tell me when i bought my drink . i got a drink from the cooler and even though i already paid for my drink the man said he was going to charge me $3.00 for the drink . i gave him $3.00 and i will not return to this subway. most subways are just as bad so i will think twice before i return to any of them .,2019,5,27
IS_CMUedfBmUxQk-pdehww,RYYLvhDmFkbFmtHooa43ZQ,3.0,"not my favorite sandwich place, but subway is a reliable option for grabbing a quick lunch. this location seems a bit rundown, but is near some nice places. that said, if you're in downtown, you really should be eating somewhere better. yes, i know this makes me a hypocrite.",2019,7,10
pdTJNo4mCtJt4MYpcM0cMw,_Dl7SIhQOy9d11RT7TxGdQ,2.0,"dude working (nametag was unsidedown on his had, gemma?) was blaring music when i arrived and didn't turn it down when i began ordering. i had to raise my voice to give my order. his coworker was a little embarrassed and turned it down eventually. he gave her a hard time for it.

after i sat down to eat he turned it back up. the next time i come here and this guys working i'm walking out.",2019,11,13
0UY2fEir4Qj2quUOe2viTg,mx5UL3OmOE2iExxYYF4-og,5.0,the employees are kind and respectful people. all food options without limitations and seems to be a loving environment,2019,3,7
dw1NhTlYx_BHq4Wimg985g,SZnRcUzK_HB-UTKpwU-dfg,5.0,"doesn't look like much when you walk past, but when u go inside there is great service, and amazing subs. my two personal favorite subs are the cold cut club trio and the subway sub. the cold cut club trio has any topping you want as of veggies. it has ham and cheese of your choice, with any vegetables u might have picked out. the subway club has the same. except it has a different type of meat ( idk what it's called). my parent also love the same clubs and i always get the same thing. make sure to make their day by ringing the bell if your sub is perfect!",2020,3,15
Aani-qLlX3uglNOUkF2qnQ,mx5UL3OmOE2iExxYYF4-og,5.0,"not every subway is created equal. at this store the bread is always fresh, staff always personable, store is always clean & the owner remembers & talks to his customers. 5 stars!!",2019,7,16
lexllaSAid7WdC_oqx7akw,bQg9cm8xQ-8OmsIZn39V8Q,1.0,extremely rude service. major skimping on veggies and toppings and the sandwiches end up being terrible. bread wasn't cooked all the way through. will not return.,2019,12,7
rsODHLuTsTlyjQRiUUvAkw,1lwulkAD5htni3rbHW8oeg,5.0,nice and clean location. toppings look fresh and well stocked. joaquin and odalis are always helpful and friendly.,2019,7,10
lBxZYgwiIaEAjDUT2sqGGQ,k4N2kmUrKw7tq65d1MheMA,1.0,the manager changes her babies diapers in the store near the food i got food poisoned here.,2019,1,4
MfI3t9EZ448jNs6ztyCfHg,pGClhsiHzR_YRCmXoc015Q,2.0,"this place used to be great, i went there all the time but they have changed management i think.  new staff and the one lady, i believe to be a manager, is not very friendly.  she has snapped at me for asking questions and just has a i dont care attitude.  the quality of the sandwiches have done down as well.  i ordered a steak and cheese extra meat and it was pitifull and she said it was double meat.  she was lying.   i have since started going to another location and they rock every single time.  shows what having a good staff can do to a place.  eat fresh!!",2021,5,23
qZSKAZdbPTit-NxjTxvvsQ,mx5UL3OmOE2iExxYYF4-og,1.0,well i did the mobile app. buy one get one free. as i am putting in my order for the sandwiches i realized that i didn't order any banana peppers for my italian bmt. i go in and i also tell the girls in person to put extra banana peppers on a sandwich. as i am watching the make sandwiches not knowing that they have sandwich on top of sandwich on the counter and they have ticket orders coming out that they are probably getting sandwiches in mixed up. well i get home and i look at my sandwiches. i ordered the chicken bacon ranch sandwich which was cold and had mayo. then i look at my italian bmt which was a plain  with no condiments at all. so by time i get home the store is closed then they're closed on sunday so i had to wait until monday to call. so finally i call on tuesday which i had to call as i also have left my number for the owner to give me a call. amir the owner informs me that there's nothing he can do about the sandwiches being wrong and that if he gets more complaints then he will call me i'm sorry but that's how you do business i told him i was not worried about anybody else's complaints but mine which i really wasn't complaining it was just the simple fact that he should have been trying to make the situation better but he didn't he could care less i guess he's just worried about the money in his pocket and i'm sorry that's not a way you do business. i told him that i would never ever come back to this store again he said oh that's fine and that was it. so good luck if you ever go to this subway.,2020,6,16
Sp2GV7D-_JLZMPQmDanzPQ,SZnRcUzK_HB-UTKpwU-dfg,5.0,"this is our preferred location. the owners are always there and so polite and thankful for your visit. they have been open for business and although the dining room is closed for eating given the covid-19 they are open for take out. the restaurant is clean and staff is ensuring wearing of gloves when preparing food, then when giving you your drink cup and anything they touch. love that they are doing this. i want to see this business succeed during this difficult time as the owners are just fabulous people and always so thankful when we visit.",2020,3,28
sjP0x_8OXnj9q-Yy6_g4zg,9_DJMSzn5PtMit78KFrwaw,1.0,i ordered the platter for our aircraft we like that the passengers can see the sandwiches and presentation. when i came in the sandwiches where on a flat cookie sheet smashed and not double the meat and cheese rip off no way near what is advertised,2019,2,8
atxlpyFsRgkHKKsUiF2FrQ,mwRqQENSKmBIGZEfWRzX5g,1.0,"just went to this restaurant, my wife ordered a bacon chicken ranch, there was no bacon on her sandwich. the guy did only charge for a chicken breast sandwich, but wasn't what she ordered. i then showed him two chips and asked for two drinks and make them meals. we paid and asked for our cups l, which he said you didn't order drinks. we asked if he could fix it and he was apathetic at best and didn't know how to fix the situation. it was very weird and awkward situation, so we left with our chips and our wrongly made sandwiches. there was no effort to fix the situation. we usually like this subway a lot, but these two new people didn't help out experience at all. we just wanted a little better customer service and since we are giving them our business, we would've liked them to help make fix the issues we had. we were willing to pay or whatever, they just didn't offer a solution to fix it.",2019,10,5
